params,total_pnl,win_rate,avg_trade,max_win,max_loss,max_drawdown,std_dev,sharpe_ratio,trade_count,profit_factor
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.0}",16792.941157161473,0.992,67.17176462864587,1296.1868721606643,-275.42646659427595,275.42646659427555,209.58780418105542,0.3204946246329228,250,32.12539731249461
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.0}",13806.726595036043,0.984,55.22690638014418,1261.0128978009907,-285.9031882197897,712.3444361531016,172.3512106362948,0.32043236700371713,250,14.972235583685393
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 1.5}",9475.462959538458,0.988,37.90185183815383,905.500139491153,-375.03865674108863,431.2243532302192,118.39203710924532,0.3201385225188768,250,11.581464925559246
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.5}",16860.87384538118,0.984,67.44349538152474,1534.636019577735,-375.7314428583047,677.1410006078813,210.75205082978883,0.3200134713564169,250,17.014165770996065
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.5}",13154.508533529915,0.984,52.618034134119675,1061.407932710819,-375.15675014826587,480.7970431048918,164.59036719807054,0.31969084843706763,250,16.36824608666618
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.0}",9014.501307222965,0.988,36.05800522889185,1136.14129509664,-375.0821795038962,375.08217950389644,112.97168702968945,0.319177363611607,250,15.575531254536914
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.5}",10015.801810426268,0.984,40.063207241705065,1116.5899886990635,-275.23072275379127,586.3310622412841,125.62050686150887,0.3189225090921899,250,12.625169529174878
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.5}",15899.585219256052,0.988,63.598340877024214,1290.978790876377,-375.48605468449324,375.48605468449387,199.48952202117775,0.31880542011761714,250,23.619014734682658
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.0}",13620.718978764875,0.984,54.4828759150595,1181.2170189788922,-476.13102332096366,888.8140880676874,171.72311896065182,0.3172716419595405,250,10.978949970308765
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.0}",8069.05471020089,0.988,32.27621884080355,839.5024541658929,-375.8346722966403,478.3269324981818,101.79422536945437,0.3170731809555943,250,10.325042342933827
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.5}",12899.463217087055,0.984,51.59785286834825,1368.965940929286,-275.3730795944995,438.51243429833164,162.76619294923822,0.31700595764649997,250,19.069372421841205
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.5}",15010.237859140767,0.992,60.04095143656308,1728.380189208232,-275.1290132545018,275.12901325450184,189.42282868056634,0.31696787475290683,250,29.458163424703198
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.5}",15004.611407862318,0.984,60.018445631449275,1507.2192695699516,-274.2010343375453,514.2388141177993,189.39807657698387,0.31689047067515397,250,22.756732738993342
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.5}",10846.5696247923,0.988,43.38627849916919,1029.6207840781478,-375.5732259018378,375.57322590183867,137.08068803979754,0.31650175615235604,250,15.62435743329033
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.0}",8691.873215447462,0.988,34.76749286178985,948.1665068115236,-375.2329985978685,522.2934611083887,110.07575383322971,0.3158505997103081,250,10.315799405570358
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.5}",12895.632380253128,0.992,51.5825295210125,1224.0305265382972,-275.11240366386636,275.11240366386664,163.52274816709155,0.3154455884529546,250,30.268893491797552
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 1.5}",14406.636315989675,0.988,57.6265452639587,1322.666893493255,-475.021908612067,475.0219086120669,183.83266666161555,0.3134728245553497,250,13.488767919667003
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.0}",16214.347534887851,0.984,64.85739013955137,1331.0086182598905,-375.9531870296548,644.638905407092,206.95636470886228,0.3133867867788946,250,16.88719690760563
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.5}",15103.723050768376,0.984,60.4148922030735,1322.2016764394234,-394.6093014089816,809.9105429885706,192.78522635370192,0.3133792632648658,250,13.735724366449952
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.0}",14938.627897431852,0.988,59.7545115897274,1314.9473605046346,-275.1595678882517,283.23014162489017,191.07906180553925,0.3127213993259996,250,27.75305014208945
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.5}",9870.50535319172,0.984,39.48202141276687,877.7698442883257,-375.6110200196109,1009.3829811227257,126.38165832759388,0.3124030965824608,250,8.126749534691537
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.0}",10516.95620302633,0.98,42.067824812105286,1360.2173270296942,-275.74639116797334,338.97255379968965,134.89009574062413,0.3118674101395566,250,18.108560406544118
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.0}",12613.59010917036,0.984,50.45436043668144,1318.8802982460463,-275.3065578163555,386.9177758565097,162.22736861408075,0.3110101634990225,250,20.047306883472817
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.5}",12905.369620062076,0.988,51.62147848024831,1237.1362811791164,-375.0707968980176,375.07079689801685,166.07436180308906,0.31083352011585524,250,18.760638295646693
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.5}",9132.62777042091,0.988,36.530511081683656,908.8744645327603,-346.24818698722856,527.2141032171006,117.6387608278777,0.3105312468832701,250,11.04958812839375
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 1.5}",12198.194724736302,0.988,48.7927788989452,1400.7925448606668,-320.2164756826079,320.2164756826079,157.22891367093482,0.31032955554894853,250,17.512476124099884
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.0}",12030.383237762813,0.988,48.1215329510512,1158.9635811414691,-409.0462808765782,650.3555923563861,155.12200567569533,0.3102173204983961,250,15.32966439702989
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 1.5}",10673.361054927629,0.992,42.69344421971055,969.4255924443527,-305.4538186255223,305.4538186255222,137.70555284356703,0.31003429664314364,250,19.349225159421984
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.5}",14806.514976975819,0.988,59.226059907903284,1477.4133336667112,-275.9506747333523,275.95067473335257,191.175881853822,0.30979880586186626,250,23.30866290061088
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 1.5}",13518.970839926566,0.988,54.07588335970626,1183.8892064578033,-375.765480567593,607.113806907309,174.78022998224267,0.3093935931151954,250,14.754456943189762
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 1.5}",12057.912240759351,0.984,48.23164896303743,1128.061148402146,-255.99069915401645,665.6630053525668,156.0853772836686,0.3090081198021614,250,15.332703239721397
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.5}",13124.471700762979,0.992,52.49788680305188,1225.2528109852888,-375.18852775756034,375.1885277575602,170.41016802065133,0.30806780729592304,250,24.144866818559596
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 1.5}",11448.68822241127,0.988,45.794752889645096,1303.3553916996282,-275.5116118455544,394.5052942284791,148.67484857194958,0.3080195024882317,250,17.78577527080376
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 1.5}",10978.145445975353,0.988,43.91258178390142,1086.0259406523205,-376.03413729632166,376.0341372963212,142.93747534809114,0.3072153168856697,250,17.38448271037554
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.5}",11854.43012816427,0.988,47.4177205126571,1605.9920419601756,-275.53074793494386,275.53074793494307,154.38879849708115,0.3071318707979554,250,18.81719801538625
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.0}",14012.972070721538,0.984,56.051888282886146,1591.1877266970869,-375.87316436903615,577.3698474882465,183.33146174504034,0.3057406936559405,250,15.700314501565448
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 1.5}",16275.105803393955,0.984,65.10042321357585,1449.5115962249174,-376.21329793964765,376.2132979396483,213.01183424432165,0.3056188096052286,250,35.887100600212285
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.0}",12492.007860983178,0.984,49.968031443932716,1211.797426484939,-275.4649419567992,463.2766324112529,163.5919000992275,0.3054431876738662,250,17.909848172101757
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 1.5}",14418.523860491916,0.984,57.67409544196764,1490.6391040721826,-322.04553080599914,736.7026119756639,189.74186229306514,0.3039608378718625,250,16.8007015939249
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 1.5}",10004.937891847709,0.988,40.019751567390834,1142.7876076337766,-275.5754762703357,511.357325898098,131.6786766252859,0.3039197582557262,250,13.700758818291375
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 1.5}",12261.917800472891,0.988,49.04767120189158,1221.7773180039376,-219.87839135663273,235.3374748424501,161.61862441774073,0.3034778409888982,250,25.711753246641827
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 1.5}",10605.31532919244,0.992,42.42126131676977,1127.9168454011738,-376.16448384684224,376.1644838468419,139.79422346414793,0.30345503745116664,250,16.17450184679401
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.0}",15891.255745612181,0.984,63.565022982448745,1627.480748855362,-440.8018925701695,881.9893486892704,209.5628208007475,0.30332204319241546,250,13.633778868127354
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.5}",15644.649190549833,0.992,62.57859676219933,1416.1432998955013,-375.553803412757,375.5538034127567,207.66729357367896,0.30134064775104735,250,23.383251721471638
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.5}",12577.978646615002,0.984,50.311914586460006,1284.5968341031412,-339.9875005156723,907.3209655714779,167.0346536042331,0.3012064472900788,250,11.632008243620685
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.0}",11854.62051769102,0.988,47.41848207076407,1219.831138688661,-229.49531609999795,377.21616509654325,157.69794435030656,0.30069182110218096,250,21.849818056152618
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.5}",11958.738916701765,0.992,47.834955666807026,1353.697044809999,-475.435646756338,475.4356467563375,159.22740297628974,0.3004191161362472,250,18.066680208708636
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.5}",14048.889184410255,0.992,56.195556737641006,1447.5507019585486,-475.74703141053544,475.7470314105358,187.33072883265964,0.29998045215443453,250,17.576170740642198
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.0}",11984.9618421396,0.984,47.939847368558375,1381.349548227627,-304.10230126532997,461.2232926449582,159.90302332236092,0.29980575959413047,250,17.25306827330567
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.2, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 1.5}",13080.814023376377,0.988,52.32325609350552,1526.7744170539122,-376.1522631385862,376.15226313858693,174.5361646784006,0.2997846101976405,250,21.84103898026282
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.5}",12168.417153067136,0.984,48.67366861226855,1152.7642974162807,-275.3053794013406,386.41544723049344,162.41404690854992,0.29968878639958474,250,19.389049676741333
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 1.5}",12635.464832297946,0.988,50.54185932919178,1548.741604791876,-375.33586254638743,375.33586254638794,168.92102634846313,0.29920407436389945,250,18.663751812407202
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.0}",9303.939400038751,0.988,37.215757600154994,1250.998288911375,-375.6380194541966,375.6380194541962,124.53116726221546,0.29884693461350686,250,14.270517657850425
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.5}",11092.95288963986,0.988,44.371811558559436,1199.3547107848733,-299.766530583207,299.766530583207,148.7121829269703,0.29837374911206554,250,16.226664655175103
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.5}",12206.804805971258,0.988,48.827219223885045,1520.74810149894,-375.77202979595876,375.7720297959586,163.77018888327112,0.2981447329140418,250,16.254638642513786
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 1.5}",15578.80021627876,0.984,62.31520086511506,1532.402277397751,-376.22960023803853,747.9840566113803,209.01716113653907,0.29813437579131635,250,14.857508420541663
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 1.5}",12338.660903045506,0.992,49.354643612182024,1343.5720885781852,-350.6478752097945,350.6478752097945,165.5767971156557,0.29807705229198095,250,24.432353756409288
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.5}",10710.058433487264,0.992,42.84023373394912,1463.8231029008966,-275.06861780902125,275.0686178090218,143.74047852124156,0.298038758286298,250,22.55565366447444
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 3.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 1.5}",13348.374255335355,0.988,53.3934970213414,1539.2656569041987,-375.6593982304884,375.65939823048757,179.19730526427722,0.2979592630737251,250,21.662581110473578
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 1.5}",15022.29325445945,0.992,60.08917301783776,1663.299173024814,-475.718000861405,475.718000861405,201.73169646903318,0.2978667907403522,250,25.172002292917654
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.0}",12496.752464827,0.984,49.98700985930798,1268.4221842319823,-333.7900804239627,715.3598198414476,168.06813351298962,0.29742110425379714,250,13.604985514310693
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 2.0}",15231.97610058164,0.988,60.92790440232653,1598.657880194164,-375.812491413856,636.3762479620898,205.21314160890844,0.2969005977133855,250,15.842293288759535
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.0}",12445.593965558448,0.984,49.78237586223376,1098.2963052511866,-331.85069373670575,795.3118971870492,167.7175828572767,0.2968226408592906,250,13.810437103013893
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.2, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 1.5}",12617.501115110343,0.988,50.47000446044139,1551.1525294429591,-476.0316426301209,487.1517866248883,170.18732161067882,0.2965556069793305,250,14.099790477987733
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.4, 'long_put_delta_max': -0.25, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.6, 'delta_stop_loss_multiplier': 1.5}",12883.48991025249,0.984,51.53395964100995,1844.0808417174203,-333.6994647895212,705.7084754786542,174.26212943364615,0.2957266722752436,250,15.613237523820075
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.25, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.5, 'delta_stop_loss_multiplier': 2.0}",12500.579856943743,0.992,50.00231942777496,1472.782220308082,-475.42235265707717,475.4223526570768,169.94623361017398,0.294224345933263,250,20.878168729072613
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 3.0, 'spread_width_max': 5.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 2.5}",14444.786218165313,0.988,57.779144872661256,1372.5690149110328,-375.12045677428557,617.7379263797172,196.57817196667506,0.2939245201774298,250,15.38866814759442
"{'short_put_delta_min': -0.6, 'short_put_delta_max': -0.25, 'long_put_delta_min': -0.45, 'long_put_delta_max': -0.15, 'spread_width_min': 2.0, 'spread_width_max': 4.0, 'target_profit_pct': 0.4, 'delta_stop_loss_multiplier': 1.5}",14006.520905702166,0.988,56.02608362280867,1273.786851142551,-368.7110282460984,561.1821110005858,190.73692903242483,0.2937348520132898,250,19.76482283859316
